product_name,period,vintage,publication_date,price_type,price,yearID,monthID,dayID
Ethanol RIN,Current Year,2012,10/23/12,average,0.0395,2012,10,23
Ethanol RIN,Current Year,2012,10/24/12,average,0.0385,2012,10,24
Ethanol RIN,Current Year,2012,10/25/12,average,0.0375,2012,10,25
Ethanol RIN,Current Year,2012,10/26/12,average,0.037,2012,10,26
Ethanol RIN,Current Year,2012,10/29/12,average,0.03615,2012,10,29
Ethanol RIN,Current Year,2012,10/30/12,average,0.036,2012,10,30
Ethanol RIN,Current Year,2012,10/31/12,average,0.03625,2012,10,31
Ethanol RIN,Current Year,2012,11/1/12,average,0.038,2012,11,1
Ethanol RIN,Current Year,2012,11/2/12,average,0.03825,2012,11,2
Ethanol RIN,Current Year,2012,11/5/12,average,0.037,2012,11,5
Ethanol RIN,Current Year,2012,11/6/12,average,0.03625,2012,11,6
Ethanol RIN,Current Year,2012,11/7/12,average,0.0365,2012,11,7
Ethanol RIN,Current Year,2012,11/8/12,average,0.037,2012,11,8
Ethanol RIN,Current Year,2012,11/9/12,average,0.037,2012,11,9
Ethanol RIN,Current Year,2012,11/12/12,average,0.0369,2012,11,12
Ethanol RIN,Current Year,2012,11/13/12,average,0.037,2012,11,13
Ethanol RIN,Current Year,2012,11/14/12,average,0.039,2012,11,14
Ethanol RIN,Current Year,2012,11/15/12,average,0.03975,2012,11,15
Ethanol RIN,Current Year,2012,11/16/12,average,0.03925,2012,11,16
Ethanol RIN,Current Year,2012,11/19/12,average,0.03925,2012,11,19
Ethanol RIN,Current Year,2012,11/20/12,average,0.03975,2012,11,20
Ethanol RIN,Current Year,2012,11/21/12,average,0.04025,2012,11,21
Ethanol RIN,Current Year,2012,11/26/12,average,0.0405,2012,11,26
Ethanol RIN,Current Year,2012,11/27/12,average,0.04075,2012,11,27
Ethanol RIN,Current Year,2012,11/28/12,average,0.042,2012,11,28
Ethanol RIN,Current Year,2012,11/29/12,average,0.0425,2012,11,29
Ethanol RIN,Current Year,2012,11/30/12,average,0.04375,2012,11,30
Ethanol RIN,Current Year,2012,12/3/12,average,0.0475,2012,12,3
Ethanol RIN,Current Year,2012,12/4/12,average,0.059,2012,12,4
Ethanol RIN,Current Year,2012,12/5/12,average,0.055,2012,12,5
Ethanol RIN,Current Year,2012,12/6/12,average,0.0475,2012,12,6
Ethanol RIN,Current Year,2012,12/7/12,average,0.05,2012,12,7
Ethanol RIN,Current Year,2012,12/10/12,average,0.04625,2012,12,10
Ethanol RIN,Current Year,2012,12/11/12,average,0.055,2012,12,11
Ethanol RIN,Current Year,2012,12/12/12,average,0.0525,2012,12,12
Ethanol RIN,Current Year,2012,12/13/12,average,0.0455,2012,12,13
Ethanol RIN,Current Year,2012,12/14/12,average,0.05,2012,12,14
Ethanol RIN,Current Year,2012,12/17/12,average,0.051,2012,12,17
Ethanol RIN,Current Year,2012,12/18/12,average,0.05175,2012,12,18
Ethanol RIN,Current Year,2012,12/19/12,average,0.052,2012,12,19
Ethanol RIN,Current Year,2012,12/20/12,average,0.05025,2012,12,20
Ethanol RIN,Current Year,2012,12/21/12,average,0.05025,2012,12,21
Ethanol RIN,Current Year,2012,12/24/12,average,0.05025,2012,12,24
Ethanol RIN,Current Year,2012,12/26/12,average,0.05075,2012,12,26
Ethanol RIN,Current Year,2012,12/27/12,average,0.05,2012,12,27
Ethanol RIN,Current Year,2012,12/28/12,average,0.05025,2012,12,28
Ethanol RIN,Current Year,2012,12/31/12,average,0.0525,2012,12,31
Ethanol RIN,Current Year,2013,1/2/13,average,0.07,2013,1,2
Ethanol RIN,Current Year,2013,1/3/13,average,0.06925,2013,1,3
Ethanol RIN,Current Year,2013,1/4/13,average,0.0715,2013,1,4
Ethanol RIN,Current Year,2013,1/7/13,average,0.0725,2013,1,7
Ethanol RIN,Current Year,2013,1/8/13,average,0.07625,2013,1,8
Ethanol RIN,Current Year,2013,1/9/13,average,0.07975,2013,1,9
Ethanol RIN,Current Year,2013,1/10/13,average,0.08275,2013,1,10
Ethanol RIN,Current Year,2013,1/11/13,average,0.087,2013,1,11
Ethanol RIN,Current Year,2013,1/14/13,average,0.095,2013,1,14
Ethanol RIN,Current Year,2013,1/15/13,average,0.11625,2013,1,15
Ethanol RIN,Current Year,2013,1/16/13,average,0.125,2013,1,16
Ethanol RIN,Current Year,2013,1/17/13,average,0.13,2013,1,17
Ethanol RIN,Current Year,2013,1/18/13,average,0.12875,2013,1,18
Ethanol RIN,Current Year,2013,1/22/13,average,0.13125,2013,1,22
Ethanol RIN,Current Year,2013,1/23/13,average,0.135,2013,1,23
Ethanol RIN,Current Year,2013,1/24/13,average,0.14,2013,1,24
Ethanol RIN,Current Year,2013,1/25/13,average,0.165,2013,1,25
Ethanol RIN,Current Year,2013,1/28/13,average,0.21,2013,1,28
Ethanol RIN,Current Year,2013,1/29/13,average,0.28375,2013,1,29
Ethanol RIN,Current Year,2013,1/30/13,average,0.265,2013,1,30
Ethanol RIN,Current Year,2013,1/31/13,average,0.275,2013,1,31
Ethanol RIN,Current Year,2013,2/1/13,average,0.2675,2013,2,1
Ethanol RIN,Current Year,2013,2/4/13,average,0.27,2013,2,4
Ethanol RIN,Current Year,2013,2/5/13,average,0.27,2013,2,5
Ethanol RIN,Current Year,2013,2/6/13,average,0.27,2013,2,6
Ethanol RIN,Current Year,2013,2/7/13,average,0.275,2013,2,7
Ethanol RIN,Current Year,2013,2/8/13,average,0.265,2013,2,8
Ethanol RIN,Current Year,2013,2/11/13,average,0.27,2013,2,11
Ethanol RIN,Current Year,2013,2/12/13,average,0.27,2013,2,12
Ethanol RIN,Current Year,2013,2/13/13,average,0.27,2013,2,13
Ethanol RIN,Current Year,2013,2/14/13,average,0.27,2013,2,14
Ethanol RIN,Current Year,2013,2/15/13,average,0.275,2013,2,15
Ethanol RIN,Current Year,2013,2/19/13,average,0.29,2013,2,19
Ethanol RIN,Current Year,2013,2/20/13,average,0.34,2013,2,20
Ethanol RIN,Current Year,2013,2/21/13,average,0.44,2013,2,21
Ethanol RIN,Current Year,2013,2/22/13,average,0.43,2013,2,22
Ethanol RIN,Current Year,2013,2/25/13,average,0.435,2013,2,25
Ethanol RIN,Current Year,2013,2/26/13,average,0.445,2013,2,26
Ethanol RIN,Current Year,2013,2/27/13,average,0.485,2013,2,27
Ethanol RIN,Current Year,2013,2/28/13,average,0.55,2013,2,28
Ethanol RIN,Current Year,2013,3/1/13,average,0.6325,2013,3,1
Ethanol RIN,Current Year,2013,3/4/13,average,0.77,2013,3,4
Ethanol RIN,Current Year,2013,3/5/13,average,0.77,2013,3,5
Ethanol RIN,Current Year,2013,3/6/13,average,0.78,2013,3,6
Ethanol RIN,Current Year,2013,3/7/13,average,0.83,2013,3,7
Ethanol RIN,Current Year,2013,3/8/13,average,1.025,2013,3,8
Ethanol RIN,Current Year,2013,3/11/13,average,1.045,2013,3,11
Ethanol RIN,Current Year,2013,3/12/13,average,0.775,2013,3,12
Ethanol RIN,Current Year,2013,3/13/13,average,0.875,2013,3,13
Ethanol RIN,Current Year,2013,3/14/13,average,0.745,2013,3,14
Ethanol RIN,Current Year,2013,3/15/13,average,0.75,2013,3,15
Ethanol RIN,Current Year,2013,3/18/13,average,0.755,2013,3,18
Ethanol RIN,Current Year,2013,3/19/13,average,0.715,2013,3,19
Ethanol RIN,Current Year,2013,3/20/13,average,0.695,2013,3,20
Ethanol RIN,Current Year,2013,3/21/13,average,0.695,2013,3,21
Ethanol RIN,Current Year,2013,3/22/13,average,0.68,2013,3,22
Ethanol RIN,Current Year,2013,3/25/13,average,0.64,2013,3,25
Ethanol RIN,Current Year,2013,3/26/13,average,0.635,2013,3,26
Ethanol RIN,Current Year,2013,3/27/13,average,0.69,2013,3,27
Ethanol RIN,Current Year,2013,3/28/13,average,0.695,2013,3,28
Ethanol RIN,Current Year,2013,4/1/13,average,0.675,2013,4,1
Ethanol RIN,Current Year,2013,4/2/13,average,0.685,2013,4,2
Ethanol RIN,Current Year,2013,4/3/13,average,0.7,2013,4,3
Ethanol RIN,Current Year,2013,4/4/13,average,0.7,2013,4,4
Ethanol RIN,Current Year,2013,4/5/13,average,0.755,2013,4,5
Ethanol RIN,Current Year,2013,4/8/13,average,0.815,2013,4,8
Ethanol RIN,Current Year,2013,4/9/13,average,0.89,2013,4,9
Ethanol RIN,Current Year,2013,4/10/13,average,0.84,2013,4,10
Ethanol RIN,Current Year,2013,4/11/13,average,0.78,2013,4,11
Ethanol RIN,Current Year,2013,4/12/13,average,0.755,2013,4,12
Ethanol RIN,Current Year,2013,4/15/13,average,0.71,2013,4,15
Ethanol RIN,Current Year,2013,4/16/13,average,0.6875,2013,4,16
Ethanol RIN,Current Year,2013,4/17/13,average,0.695,2013,4,17
Ethanol RIN,Current Year,2013,4/18/13,average,0.705,2013,4,18
Ethanol RIN,Current Year,2013,4/19/13,average,0.67,2013,4,19
Ethanol RIN,Current Year,2013,4/22/13,average,0.6675,2013,4,22
Ethanol RIN,Current Year,2013,4/23/13,average,0.6525,2013,4,23
Ethanol RIN,Current Year,2013,4/24/13,average,0.615,2013,4,24
Ethanol RIN,Current Year,2013,4/25/13,average,0.615,2013,4,25
Ethanol RIN,Current Year,2013,4/26/13,average,0.69,2013,4,26
Ethanol RIN,Current Year,2013,4/29/13,average,0.705,2013,4,29
Ethanol RIN,Current Year,2013,4/30/13,average,0.775,2013,4,30
Ethanol RIN,Current Year,2013,5/1/13,average,0.77,2013,5,1
Ethanol RIN,Current Year,2013,5/2/13,average,0.78,2013,5,2
Ethanol RIN,Current Year,2013,5/3/13,average,0.75,2013,5,3
Ethanol RIN,Current Year,2013,5/6/13,average,0.7765,2013,5,6
Ethanol RIN,Current Year,2013,5/7/13,average,0.79,2013,5,7
Ethanol RIN,Current Year,2013,5/8/13,average,0.81,2013,5,8
Ethanol RIN,Current Year,2013,5/9/13,average,0.805,2013,5,9
Ethanol RIN,Current Year,2013,5/10/13,average,0.795,2013,5,10
Ethanol RIN,Current Year,2013,5/13/13,average,0.79,2013,5,13
Ethanol RIN,Current Year,2013,5/14/13,average,0.785,2013,5,14
Ethanol RIN,Current Year,2013,5/15/13,average,0.82,2013,5,15
Ethanol RIN,Current Year,2013,5/16/13,average,0.845,2013,5,16
Ethanol RIN,Current Year,2013,5/17/13,average,0.845,2013,5,17
Ethanol RIN,Current Year,2013,5/20/13,average,0.8525,2013,5,20
Ethanol RIN,Current Year,2013,5/21/13,average,0.8975,2013,5,21
Ethanol RIN,Current Year,2013,5/22/13,average,0.8975,2013,5,22
Ethanol RIN,Current Year,2013,5/23/13,average,0.87,2013,5,23
Ethanol RIN,Current Year,2013,5/24/13,average,0.85,2013,5,24
Ethanol RIN,Current Year,2013,5/28/13,average,0.855,2013,5,28
Ethanol RIN,Current Year,2013,5/29/13,average,0.88125,2013,5,29
Ethanol RIN,Current Year,2013,5/30/13,average,0.915,2013,5,30
Ethanol RIN,Current Year,2013,5/31/13,average,0.9225,2013,5,31
Ethanol RIN,Current Year,2013,6/3/13,average,0.9575,2013,6,3
Ethanol RIN,Current Year,2013,6/4/13,average,0.955,2013,6,4
Ethanol RIN,Current Year,2013,6/5/13,average,0.955,2013,6,5
Ethanol RIN,Current Year,2013,6/6/13,average,0.9525,2013,6,6
Ethanol RIN,Current Year,2013,6/7/13,average,0.9425,2013,6,7
Ethanol RIN,Current Year,2013,6/10/13,average,0.94,2013,6,10
Ethanol RIN,Current Year,2013,6/11/13,average,0.895,2013,6,11
Ethanol RIN,Current Year,2013,6/12/13,average,0.88,2013,6,12
Ethanol RIN,Current Year,2013,6/13/13,average,0.895,2013,6,13
Ethanol RIN,Current Year,2013,6/14/13,average,0.915,2013,6,14
Ethanol RIN,Current Year,2013,6/17/13,average,0.92,2013,6,17
Ethanol RIN,Current Year,2013,6/18/13,average,0.905,2013,6,18
Ethanol RIN,Current Year,2013,6/19/13,average,0.915,2013,6,19
Ethanol RIN,Current Year,2013,6/20/13,average,0.935,2013,6,20
Ethanol RIN,Current Year,2013,6/21/13,average,0.955,2013,6,21
Ethanol RIN,Current Year,2013,6/24/13,average,0.9425,2013,6,24
Ethanol RIN,Current Year,2013,6/25/13,average,0.94,2013,6,25
Ethanol RIN,Current Year,2013,6/26/13,average,0.955,2013,6,26
Ethanol RIN,Current Year,2013,6/27/13,average,0.965,2013,6,27
Ethanol RIN,Current Year,2013,6/28/13,average,0.975,2013,6,28
Ethanol RIN,Current Year,2013,7/1/13,average,1.005,2013,7,1
Ethanol RIN,Current Year,2013,7/2/13,average,1.0125,2013,7,2
Ethanol RIN,Current Year,2013,7/3/13,average,1.01625,2013,7,3
Ethanol RIN,Current Year,2013,7/5/13,average,1.015,2013,7,5
Ethanol RIN,Current Year,2013,7/8/13,average,1.035,2013,7,8
Ethanol RIN,Current Year,2013,7/9/13,average,1.06,2013,7,9
Ethanol RIN,Current Year,2013,7/10/13,average,1.14,2013,7,10
Ethanol RIN,Current Year,2013,7/11/13,average,1.145,2013,7,11
Ethanol RIN,Current Year,2013,7/12/13,average,1.175,2013,7,12
Ethanol RIN,Current Year,2013,7/15/13,average,1.2725,2013,7,15
Ethanol RIN,Current Year,2013,7/16/13,average,1.3425,2013,7,16
Ethanol RIN,Current Year,2013,7/17/13,average,1.42,2013,7,17
Ethanol RIN,Current Year,2013,7/18/13,average,1.445,2013,7,18
Ethanol RIN,Current Year,2013,7/19/13,average,1.375,2013,7,19
Ethanol RIN,Current Year,2013,7/22/13,average,1.375,2013,7,22
Ethanol RIN,Current Year,2013,7/23/13,average,1.35,2013,7,23
Ethanol RIN,Current Year,2013,7/24/13,average,1.265,2013,7,24
Ethanol RIN,Current Year,2013,7/25/13,average,1.065,2013,7,25
Ethanol RIN,Current Year,2013,7/26/13,average,1.0025,2013,7,26
Ethanol RIN,Current Year,2013,7/29/13,average,0.95,2013,7,29
Ethanol RIN,Current Year,2013,7/30/13,average,1.02,2013,7,30
Ethanol RIN,Current Year,2013,7/31/13,average,1.0725,2013,7,31
Ethanol RIN,Current Year,2013,8/1/13,average,1.095,2013,8,1
Ethanol RIN,Current Year,2013,8/2/13,average,1.01,2013,8,2
Ethanol RIN,Current Year,2013,8/5/13,average,1.035,2013,8,5
Ethanol RIN,Current Year,2013,8/6/13,average,0.905,2013,8,6
Ethanol RIN,Current Year,2013,8/7/13,average,0.775,2013,8,7
Ethanol RIN,Current Year,2013,8/8/13,average,0.665,2013,8,8
Ethanol RIN,Current Year,2013,8/9/13,average,0.665,2013,8,9
Ethanol RIN,Current Year,2013,8/12/13,average,0.71,2013,8,12
Ethanol RIN,Current Year,2013,8/13/13,average,0.735,2013,8,13
Ethanol RIN,Current Year,2013,8/14/13,average,0.745,2013,8,14
Ethanol RIN,Current Year,2013,8/15/13,average,0.795,2013,8,15
Ethanol RIN,Current Year,2013,8/16/13,average,0.7975,2013,8,16
Ethanol RIN,Current Year,2013,8/19/13,average,0.8175,2013,8,19
Ethanol RIN,Current Year,2013,8/20/13,average,0.7875,2013,8,20
Ethanol RIN,Current Year,2013,8/21/13,average,0.765,2013,8,21
Ethanol RIN,Current Year,2013,8/22/13,average,0.735,2013,8,22
Ethanol RIN,Current Year,2013,8/23/13,average,0.74,2013,8,23
Ethanol RIN,Current Year,2013,8/26/13,average,0.755,2013,8,26
Ethanol RIN,Current Year,2013,8/27/13,average,0.73,2013,8,27
Ethanol RIN,Current Year,2013,8/28/13,average,0.69,2013,8,28
Ethanol RIN,Current Year,2013,8/29/13,average,0.675,2013,8,29
Ethanol RIN,Current Year,2013,8/30/13,average,0.7,2013,8,30
Ethanol RIN,Current Year,2013,9/3/13,average,0.7125,2013,9,3
Ethanol RIN,Current Year,2013,9/4/13,average,0.73,2013,9,4
Ethanol RIN,Current Year,2013,9/5/13,average,0.7,2013,9,5
Ethanol RIN,Current Year,2013,9/6/13,average,0.7,2013,9,6
Ethanol RIN,Current Year,2013,9/9/13,average,0.7025,2013,9,9
Ethanol RIN,Current Year,2013,9/10/13,average,0.6925,2013,9,10
Ethanol RIN,Current Year,2013,9/11/13,average,0.66,2013,9,11
Ethanol RIN,Current Year,2013,9/12/13,average,0.64,2013,9,12
Ethanol RIN,Current Year,2013,9/13/13,average,0.62,2013,9,13
Ethanol RIN,Current Year,2013,9/16/13,average,0.5875,2013,9,16
Ethanol RIN,Current Year,2013,9/17/13,average,0.53,2013,9,17
Ethanol RIN,Current Year,2013,9/18/13,average,0.5225,2013,9,18
Ethanol RIN,Current Year,2013,9/19/13,average,0.59,2013,9,19
Ethanol RIN,Current Year,2013,9/20/13,average,0.565,2013,9,20
Ethanol RIN,Current Year,2013,9/23/13,average,0.565,2013,9,23
Ethanol RIN,Current Year,2013,9/24/13,average,0.5375,2013,9,24
Ethanol RIN,Current Year,2013,9/25/13,average,0.515,2013,9,25
Ethanol RIN,Current Year,2013,9/26/13,average,0.5275,2013,9,26
Ethanol RIN,Current Year,2013,9/27/13,average,0.49,2013,9,27
Ethanol RIN,Current Year,2013,9/30/13,average,0.435,2013,9,30
Ethanol RIN,Current Year,2013,10/1/13,average,0.45,2013,10,1
Ethanol RIN,Current Year,2013,10/2/13,average,0.42,2013,10,2
Ethanol RIN,Current Year,2013,10/3/13,average,0.375,2013,10,3
Ethanol RIN,Current Year,2013,10/4/13,average,0.4,2013,10,4
Ethanol RIN,Current Year,2013,10/7/13,average,0.4125,2013,10,7
Ethanol RIN,Current Year,2013,10/8/13,average,0.40375,2013,10,8
Ethanol RIN,Current Year,2013,10/9/13,average,0.435,2013,10,9
Ethanol RIN,Current Year,2013,10/10/13,average,0.34,2013,10,10
Ethanol RIN,Current Year,2013,10/11/13,average,0.27,2013,10,11
Ethanol RIN,Current Year,2013,10/14/13,average,0.325,2013,10,14
Ethanol RIN,Current Year,2013,10/15/13,average,0.3425,2013,10,15
Ethanol RIN,Current Year,2013,10/16/13,average,0.345,2013,10,16
Ethanol RIN,Current Year,2013,10/17/13,average,0.33,2013,10,17
Ethanol RIN,Current Year,2013,10/18/13,average,0.305,2013,10,18
Ethanol RIN,Current Year,2013,10/21/13,average,0.31,2013,10,21
Ethanol RIN,Current Year,2013,10/22/13,average,0.3,2013,10,22
Ethanol RIN,Current Year,2013,10/23/13,average,0.285,2013,10,23
Ethanol RIN,Current Year,2013,10/24/13,average,0.2575,2013,10,24
Ethanol RIN,Current Year,2013,10/25/13,average,0.24,2013,10,25
Ethanol RIN,Current Year,2013,10/28/13,average,0.205,2013,10,28
Ethanol RIN,Current Year,2013,10/29/13,average,0.225,2013,10,29
Ethanol RIN,Current Year,2013,10/30/13,average,0.245,2013,10,30
Ethanol RIN,Current Year,2013,10/31/13,average,0.26,2013,10,31
Ethanol RIN,Current Year,2013,11/1/13,average,0.2625,2013,11,1
Ethanol RIN,Current Year,2013,11/4/13,average,0.28,2013,11,4
Ethanol RIN,Current Year,2013,11/5/13,average,0.285,2013,11,5
Ethanol RIN,Current Year,2013,11/6/13,average,0.295,2013,11,6
Ethanol RIN,Current Year,2013,11/7/13,average,0.2825,2013,11,7
Ethanol RIN,Current Year,2013,11/8/13,average,0.265,2013,11,8
Ethanol RIN,Current Year,2013,11/11/13,average,0.26,2013,11,11
Ethanol RIN,Current Year,2013,11/12/13,average,0.23,2013,11,12
Ethanol RIN,Current Year,2013,11/13/13,average,0.21,2013,11,13
Ethanol RIN,Current Year,2013,11/14/13,average,0.23875,2013,11,14
Ethanol RIN,Current Year,2013,11/15/13,average,0.2225,2013,11,15
Ethanol RIN,Current Year,2013,11/18/13,average,0.18,2013,11,18
Ethanol RIN,Current Year,2013,11/19/13,average,0.195,2013,11,19
Ethanol RIN,Current Year,2013,11/20/13,average,0.1925,2013,11,20
Ethanol RIN,Current Year,2013,11/21/13,average,0.2025,2013,11,21
Ethanol RIN,Current Year,2013,11/22/13,average,0.22,2013,11,22
Ethanol RIN,Current Year,2013,11/25/13,average,0.245,2013,11,25
Ethanol RIN,Current Year,2013,11/26/13,average,0.2675,2013,11,26
Ethanol RIN,Current Year,2013,11/27/13,average,0.275,2013,11,27
Ethanol RIN,Current Year,2013,12/2/13,average,0.2875,2013,12,2
Ethanol RIN,Current Year,2013,12/3/13,average,0.305,2013,12,3
Ethanol RIN,Current Year,2013,12/4/13,average,0.33,2013,12,4
Ethanol RIN,Current Year,2013,12/5/13,average,0.365,2013,12,5
Ethanol RIN,Current Year,2013,12/6/13,average,0.375,2013,12,6
Ethanol RIN,Current Year,2013,12/9/13,average,0.3625,2013,12,9
Ethanol RIN,Current Year,2013,12/10/13,average,0.32,2013,12,10
Ethanol RIN,Current Year,2013,12/11/13,average,0.29,2013,12,11
Ethanol RIN,Current Year,2013,12/12/13,average,0.30125,2013,12,12
Ethanol RIN,Current Year,2013,12/13/13,average,0.2925,2013,12,13
Ethanol RIN,Current Year,2013,12/16/13,average,0.2925,2013,12,16
Ethanol RIN,Current Year,2013,12/17/13,average,0.29625,2013,12,17
Ethanol RIN,Current Year,2013,12/18/13,average,0.3025,2013,12,18
Ethanol RIN,Current Year,2013,12/19/13,average,0.2975,2013,12,19
Ethanol RIN,Current Year,2013,12/20/13,average,0.305,2013,12,20
Ethanol RIN,Current Year,2013,12/23/13,average,0.305,2013,12,23
Ethanol RIN,Current Year,2013,12/24/13,average,0.3,2013,12,24
Ethanol RIN,Current Year,2013,12/26/13,average,0.31,2013,12,26
Ethanol RIN,Current Year,2013,12/27/13,average,0.33,2013,12,27
Ethanol RIN,Current Year,2013,12/30/13,average,0.33,2013,12,30
Ethanol RIN,Current Year,2013,12/31/13,average,0.33625,2013,12,31
Ethanol RIN,Current Year,2014,1/2/14,average,0.32,2014,1,2
Ethanol RIN,Current Year,2014,1/3/14,average,0.32,2014,1,3
Ethanol RIN,Current Year,2014,1/6/14,average,0.32,2014,1,6
Ethanol RIN,Current Year,2014,1/7/14,average,0.32125,2014,1,7
Ethanol RIN,Current Year,2014,1/8/14,average,0.305,2014,1,8
Ethanol RIN,Current Year,2014,1/9/14,average,0.3,2014,1,9
Ethanol RIN,Current Year,2014,1/10/14,average,0.3,2014,1,10
Ethanol RIN,Current Year,2014,1/13/14,average,0.3,2014,1,13
Ethanol RIN,Current Year,2014,1/14/14,average,0.305,2014,1,14
Ethanol RIN,Current Year,2014,1/15/14,average,0.31,2014,1,15
Ethanol RIN,Current Year,2014,1/16/14,average,0.3075,2014,1,16
Ethanol RIN,Current Year,2014,1/17/14,average,0.31,2014,1,17
Ethanol RIN,Current Year,2014,1/21/14,average,0.3125,2014,1,21
Advanced Biofuel RIN,Current Year,2011,1/3/11,average,0.8,2011,1,3
Advanced Biofuel RIN,Current Year,2011,1/4/11,average,0.745,2011,1,4
Advanced Biofuel RIN,Current Year,2011,1/5/11,average,0.75,2011,1,5
Advanced Biofuel RIN,Current Year,2011,1/6/11,average,0.72,2011,1,6
Advanced Biofuel RIN,Current Year,2011,1/7/11,average,0.72,2011,1,7
Advanced Biofuel RIN,Current Year,2011,1/10/11,average,0.725,2011,1,10
Advanced Biofuel RIN,Current Year,2011,1/11/11,average,0.735,2011,1,11
Advanced Biofuel RIN,Current Year,2011,1/12/11,average,0.735,2011,1,12
Advanced Biofuel RIN,Current Year,2011,1/13/11,average,0.76,2011,1,13
Advanced Biofuel RIN,Current Year,2011,1/14/11,average,0.76,2011,1,14
Advanced Biofuel RIN,Current Year,2011,1/18/11,average,0.76,2011,1,18
Advanced Biofuel RIN,Current Year,2011,1/19/11,average,0.8,2011,1,19
Advanced Biofuel RIN,Current Year,2011,1/20/11,average,0.8,2011,1,20
Advanced Biofuel RIN,Current Year,2011,1/21/11,average,0.8,2011,1,21
Advanced Biofuel RIN,Current Year,2011,1/24/11,average,0.835,2011,1,24
Advanced Biofuel RIN,Current Year,2011,1/25/11,average,0.835,2011,1,25
Advanced Biofuel RIN,Current Year,2011,1/26/11,average,0.82,2011,1,26
Advanced Biofuel RIN,Current Year,2011,1/27/11,average,0.81,2011,1,27
Advanced Biofuel RIN,Current Year,2011,1/28/11,average,0.82,2011,1,28
Advanced Biofuel RIN,Current Year,2011,1/31/11,average,0.82,2011,1,31
Advanced Biofuel RIN,Current Year,2011,2/1/11,average,0.805,2011,2,1
Advanced Biofuel RIN,Current Year,2011,2/2/11,average,0.805,2011,2,2
Advanced Biofuel RIN,Current Year,2011,2/3/11,average,0.8,2011,2,3
Advanced Biofuel RIN,Current Year,2011,2/4/11,average,0.8,2011,2,4
Advanced Biofuel RIN,Current Year,2011,2/7/11,average,0.8,2011,2,7
Advanced Biofuel RIN,Current Year,2011,2/8/11,average,0.8325,2011,2,8
Advanced Biofuel RIN,Current Year,2011,2/9/11,average,0.83,2011,2,9
Advanced Biofuel RIN,Current Year,2011,2/10/11,average,0.79,2011,2,10
Advanced Biofuel RIN,Current Year,2011,2/11/11,average,0.82,2011,2,11
Advanced Biofuel RIN,Current Year,2011,2/14/11,average,0.82,2011,2,14
Advanced Biofuel RIN,Current Year,2011,2/15/11,average,0.79,2011,2,15
Advanced Biofuel RIN,Current Year,2011,2/16/11,average,0.79,2011,2,16
Advanced Biofuel RIN,Current Year,2011,2/17/11,average,0.79,2011,2,17
Advanced Biofuel RIN,Current Year,2011,2/18/11,average,0.79,2011,2,18
Advanced Biofuel RIN,Current Year,2011,2/22/11,average,0.79,2011,2,22
Advanced Biofuel RIN,Current Year,2011,2/23/11,average,0.795,2011,2,23
Advanced Biofuel RIN,Current Year,2011,2/24/11,average,0.725,2011,2,24
Advanced Biofuel RIN,Current Year,2011,2/25/11,average,0.725,2011,2,25
Advanced Biofuel RIN,Current Year,2011,2/28/11,average,0.725,2011,2,28
Advanced Biofuel RIN,Current Year,2011,3/1/11,average,0.725,2011,3,1
Advanced Biofuel RIN,Current Year,2011,3/2/11,average,0.705,2011,3,2
Advanced Biofuel RIN,Current Year,2011,3/3/11,average,0.705,2011,3,3
Advanced Biofuel RIN,Current Year,2011,3/4/11,average,0.725,2011,3,4
Advanced Biofuel RIN,Current Year,2011,3/7/11,average,0.725,2011,3,7
Advanced Biofuel RIN,Current Year,2011,3/8/11,average,0.725,2011,3,8
Advanced Biofuel RIN,Current Year,2011,3/9/11,average,0.725,2011,3,9
Advanced Biofuel RIN,Current Year,2011,3/10/11,average,0.725,2011,3,10
Advanced Biofuel RIN,Current Year,2011,3/11/11,average,0.725,2011,3,11
Advanced Biofuel RIN,Current Year,2011,3/14/11,average,0.705,2011,3,14
Advanced Biofuel RIN,Current Year,2011,3/15/11,average,0.705,2011,3,15
Advanced Biofuel RIN,Current Year,2011,3/16/11,average,0.7,2011,3,16
Advanced Biofuel RIN,Current Year,2011,3/17/11,average,0.69,2011,3,17
Advanced Biofuel RIN,Current Year,2011,3/18/11,average,0.7,2011,3,18
Advanced Biofuel RIN,Current Year,2011,3/21/11,average,0.705,2011,3,21
Advanced Biofuel RIN,Current Year,2011,3/22/11,average,0.705,2011,3,22
Advanced Biofuel RIN,Current Year,2011,3/23/11,average,0.675,2011,3,23
Advanced Biofuel RIN,Current Year,2011,3/24/11,average,0.675,2011,3,24
Advanced Biofuel RIN,Current Year,2011,3/25/11,average,0.675,2011,3,25
Advanced Biofuel RIN,Current Year,2011,3/28/11,average,0.675,2011,3,28
Advanced Biofuel RIN,Current Year,2011,3/29/11,average,0.675,2011,3,29
Advanced Biofuel RIN,Current Year,2011,3/30/11,average,0.675,2011,3,30
Advanced Biofuel RIN,Current Year,2011,3/31/11,average,0.675,2011,3,31
Advanced Biofuel RIN,Current Year,2011,4/1/11,average,0.675,2011,4,1
Advanced Biofuel RIN,Current Year,2011,4/4/11,average,0.65,2011,4,4
Advanced Biofuel RIN,Current Year,2011,4/5/11,average,0.65,2011,4,5
Advanced Biofuel RIN,Current Year,2011,4/6/11,average,0.46,2011,4,6
