price_hub,trade_date,delivery_start_date,delivery_end_date,high_price,low_price,wtd_avg_price,change,vol,num_trades,num_companies,year
Mid Columbia Peak,15-Jul-04,16-Jul-04,17-Jul-04,55.75,53,54.32,-1.77,"29,600",37,21,2004
Mid Columbia Peak,16-Jul-04,19-Jul-04,19-Jul-04,56,51,53.58,-0.75,"21,200",53,23,2004
Mid Columbia Peak,19-Jul-04,20-Jul-04,20-Jul-04,59.5,56.75,57.82,4.24,"25,200",63,24,2004
Mid Columbia Peak,20-Jul-04,21-Jul-04,21-Jul-04,63,60.75,61.58,3.76,"27,600",69,24,2004
Mid Columbia Peak,21-Jul-04,22-Jul-04,22-Jul-04,66.75,64,64.96,3.38,"19,600",46,22,2004
Mid Columbia Peak,22-Jul-04,23-Jul-04,24-Jul-04,66,62,64.28,-0.69,"47,200",58,22,2004
Mid Columbia Peak,23-Jul-04,26-Jul-04,26-Jul-04,60.5,59.25,59.73,-4.54,"22,400",56,19,2004
Mid Columbia Peak,26-Jul-04,27-Jul-04,27-Jul-04,58.75,57,57.54,-2.19,"18,400",46,25,2004
Mid Columbia Peak,27-Jul-04,28-Jul-04,28-Jul-04,57.75,57,57.36,-0.18,"19,200",48,26,2004
Mid Columbia Peak,28-Jul-04,29-Jul-04,29-Jul-04,54,53,53.41,-3.95,"16,400",41,28,2004
Mid Columbia Peak,29-Jul-04,30-Jul-04,31-Jul-04,54.5,50,51.07,-2.34,"38,400",48,24,2004
Mid Columbia Peak,30-Jul-04,2-Aug-04,2-Aug-04,58,56,56.69,5.62,"18,400",44,26,2004
Mid Columbia Peak,2-Aug-04,3-Aug-04,3-Aug-04,56,54.5,55.16,-1.53,"12,800",32,24,2004
Mid Columbia Peak,3-Aug-04,4-Aug-04,4-Aug-04,55.5,54.25,55.2,0.04,"21,200",50,24,2004
Mid Columbia Peak,4-Aug-04,5-Aug-04,5-Aug-04,55.5,54.5,55.08,-0.13,"16,000",40,22,2004
Mid Columbia Peak,5-Aug-04,6-Aug-04,7-Aug-04,54.25,52.5,53.73,-1.35,"26,400",32,19,2004
Mid Columbia Peak,6-Aug-04,9-Aug-04,9-Aug-04,59,54,57.7,3.97,"12,800",32,21,2004
Mid Columbia Peak,9-Aug-04,10-Aug-04,10-Aug-04,62.5,60.5,61.59,3.89,"22,000",54,25,2004
Mid Columbia Peak,10-Aug-04,11-Aug-04,11-Aug-04,60.75,58.75,59.1,-2.48,"16,400",41,29,2004
Mid Columbia Peak,11-Aug-04,12-Aug-04,12-Aug-04,58.75,56.25,57.07,-2.03,"20,000",49,24,2004
Mid Columbia Peak,12-Aug-04,13-Aug-04,14-Aug-04,56.25,54.25,55.35,-1.72,"26,400",32,21,2004
Mid Columbia Peak,13-Aug-04,16-Aug-04,16-Aug-04,54,52,53.71,-1.64,"16,400",40,26,2004
Mid Columbia Peak,16-Aug-04,17-Aug-04,17-Aug-04,52.25,51.75,51.99,-1.72,"14,800",37,24,2004
Mid Columbia Peak,17-Aug-04,18-Aug-04,18-Aug-04,51.5,50,51.02,-0.97,"14,000",35,26,2004
Mid Columbia Peak,18-Aug-04,19-Aug-04,19-Aug-04,52.25,50.5,51.18,0.16,"16,000",40,21,2004
Mid Columbia Peak,19-Aug-04,20-Aug-04,21-Aug-04,49.5,48.5,49.04,-2.15,"28,800",36,22,2004
Mid Columbia Peak,20-Aug-04,23-Aug-04,23-Aug-04,50,47.5,48.46,-0.57,"19,600",49,21,2004
Mid Columbia Peak,23-Aug-04,24-Aug-04,24-Aug-04,44,39,43.05,-5.41,"24,800",57,26,2004
Mid Columbia Peak,24-Aug-04,25-Aug-04,25-Aug-04,41,36,37.72,-5.33,"28,800",72,28,2004
Mid Columbia Peak,25-Aug-04,26-Aug-04,26-Aug-04,38.5,37.75,38.05,0.33,"25,200",62,25,2004
Mid Columbia Peak,26-Aug-04,27-Aug-04,28-Aug-04,37,35,36.41,-1.64,"34,400",43,24,2004
Mid Columbia Peak,27-Aug-04,30-Aug-04,30-Aug-04,38.25,36.75,37.27,0.86,"15,200",38,19,2004
Mid Columbia Peak,30-Aug-04,31-Aug-04,31-Aug-04,36,34.25,35.03,-2.24,"25,200",63,25,2004
Mid Columbia Peak,31-Aug-04,1-Sep-04,2-Sep-04,45,39.75,43.26,8.23,"48,000",60,26,2004
Mid Columbia Peak,1-Sep-04,3-Sep-04,4-Sep-04,44.25,41,43.41,0.15,"49,600",62,27,2004
Mid Columbia Peak,3-Sep-04,7-Sep-04,7-Sep-04,43,40,42.14,-1.27,"28,000",70,29,2004
Mid Columbia Peak,7-Sep-04,8-Sep-04,8-Sep-04,45.5,43.25,44.02,1.87,"27,200",68,24,2004
Mid Columbia Peak,8-Sep-04,9-Sep-04,9-Sep-04,42.5,40.5,41.6,-2.41,"26,400",66,26,2004
Mid Columbia Peak,9-Sep-04,10-Sep-04,11-Sep-04,40,37.5,38.34,-3.26,"32,800",40,20,2004
Mid Columbia Peak,10-Sep-04,13-Sep-04,13-Sep-04,39.75,37.75,38.17,-0.17,"18,800",47,17,2004
Mid Columbia Peak,13-Sep-04,14-Sep-04,14-Sep-04,45.5,42,44.46,6.29,"29,200",73,20,2004
Mid Columbia Peak,14-Sep-04,15-Sep-04,15-Sep-04,43.25,40.5,42.75,-1.71,"15,600",39,20,2004
Mid Columbia Peak,15-Sep-04,16-Sep-04,16-Sep-04,40,38,39.56,-3.19,"15,200",38,21,2004
Mid Columbia Peak,16-Sep-04,17-Sep-04,18-Sep-04,36,34,35.14,-4.43,"53,600",66,17,2004
Mid Columbia Peak,17-Sep-04,20-Sep-04,20-Sep-04,37.5,35.5,36.27,1.14,"28,800",69,18,2004
Mid Columbia Peak,20-Sep-04,21-Sep-04,21-Sep-04,38.5,36.75,37.53,1.25,"30,000",75,23,2004
Mid Columbia Peak,21-Sep-04,22-Sep-04,22-Sep-04,39.25,37.75,38.77,1.24,"14,000",35,16,2004
Mid Columbia Peak,22-Sep-04,23-Sep-04,23-Sep-04,38,36.75,37.33,-1.44,"13,600",34,16,2004
Mid Columbia Peak,23-Sep-04,24-Sep-04,25-Sep-04,39,36.25,38.28,0.95,"28,800",36,20,2004
Mid Columbia Peak,24-Sep-04,27-Sep-04,27-Sep-04,39.25,37.5,38.49,0.21,"20,400",51,22,2004
Mid Columbia Peak,27-Sep-04,28-Sep-04,28-Sep-04,38,37,37.55,-0.94,"17,200",43,21,2004
Mid Columbia Peak,28-Sep-04,29-Sep-04,29-Sep-04,39.5,38.5,38.78,1.23,"20,000",50,21,2004
Mid Columbia Peak,29-Sep-04,30-Sep-04,30-Sep-04,40.5,39,39.57,0.79,"19,200",48,20,2004
Mid Columbia Peak,30-Sep-04,1-Oct-04,2-Oct-04,39.25,39,39.1,-0.48,"31,200",39,24,2004
Mid Columbia Peak,1-Oct-04,4-Oct-04,4-Oct-04,38,36.75,37.02,-2.08,"12,000",30,24,2004
Mid Columbia Peak,4-Oct-04,5-Oct-04,5-Oct-04,39.25,38.75,38.95,1.94,"22,400",55,23,2004
Mid Columbia Peak,5-Oct-04,6-Oct-04,7-Oct-04,42,40.8,41.22,2.27,"45,600",56,22,2004
Mid Columbia Peak,6-Oct-04,8-Oct-04,9-Oct-04,42.5,39.5,41.04,-0.19,"28,000",35,21,2004
Mid Columbia Peak,7-Oct-04,11-Oct-04,11-Oct-04,44.25,42,42.78,1.74,"10,800",27,19,2004
Mid Columbia Peak,8-Oct-04,12-Oct-04,12-Oct-04,41.5,39,39.87,-2.91,"10,800",27,18,2004
Mid Columbia Peak,12-Oct-04,13-Oct-04,13-Oct-04,43,40,41.06,1.19,"15,200",38,22,2004
Mid Columbia Peak,13-Oct-04,14-Oct-04,14-Oct-04,45,41,43.21,2.15,"15,600",39,25,2004
Mid Columbia Peak,14-Oct-04,15-Oct-04,16-Oct-04,42,40.25,41.52,-1.69,"24,800",31,22,2004
Mid Columbia Peak,15-Oct-04,18-Oct-04,18-Oct-04,40.25,39.25,39.77,-1.74,"8,800",22,19,2004
Mid Columbia Peak,18-Oct-04,19-Oct-04,21-Oct-04,41.5,38.5,40.1,0.33,"72,000",60,24,2004
Mid Columbia Peak,21-Oct-04,22-Oct-04,23-Oct-04,53,49.5,51.77,11.67,"32,800",41,22,2004
Mid Columbia Peak,22-Oct-04,25-Oct-04,25-Oct-04,53.75,51,52.75,0.98,"24,400",61,23,2004
Mid Columbia Peak,25-Oct-04,26-Oct-04,26-Oct-04,60.75,58.5,59.59,6.84,"21,600",53,26,2004
Mid Columbia Peak,26-Oct-04,27-Oct-04,28-Oct-04,61.5,60,60.69,1.1,"36,800",46,24,2004
Mid Columbia Peak,27-Oct-04,29-Oct-04,30-Oct-04,63,56.5,60.82,0.13,"28,800",36,22,2004
Mid Columbia Peak,29-Oct-04,1-Nov-04,1-Nov-04,51,45.5,47.91,-12.91,"17,200",43,27,2004
Mid Columbia Peak,1-Nov-04,2-Nov-04,2-Nov-04,57,52.5,54.64,6.74,"13,200",33,23,2004
Mid Columbia Peak,2-Nov-04,3-Nov-04,3-Nov-04,54,50.5,52.23,-2.41,"20,800",51,22,2004
Mid Columbia Peak,3-Nov-04,4-Nov-04,4-Nov-04,54,53,53.55,1.32,"18,000",41,25,2004
Mid Columbia Peak,4-Nov-04,5-Nov-04,6-Nov-04,54.5,53.5,53.92,0.36,"21,600",27,23,2004
Mid Columbia Peak,5-Nov-04,8-Nov-04,8-Nov-04,52,48.5,49.83,-4.09,"11,600",29,22,2004
Mid Columbia Peak,8-Nov-04,9-Nov-04,9-Nov-04,49.5,48,48.81,-1.02,"10,000",25,23,2004
Mid Columbia Peak,9-Nov-04,10-Nov-04,11-Nov-04,48.25,47,47.68,-1.13,"20,800",26,17,2004
Mid Columbia Peak,10-Nov-04,12-Nov-04,13-Nov-04,46,44.5,45.28,-2.4,"23,200",29,20,2004
Mid Columbia Peak,12-Nov-04,15-Nov-04,15-Nov-04,47,45.25,45.91,0.63,"12,800",32,20,2004
Mid Columbia Peak,15-Nov-04,16-Nov-04,16-Nov-04,45.75,43.5,44.23,-1.68,"11,600",29,21,2004
Mid Columbia Peak,16-Nov-04,17-Nov-04,17-Nov-04,49,44.5,47.15,2.92,"13,600",34,21,2004
Mid Columbia Peak,17-Nov-04,18-Nov-04,18-Nov-04,47,45,45.7,-1.45,"13,200",33,23,2004
Mid Columbia Peak,18-Nov-04,19-Nov-04,20-Nov-04,47,42.5,44.43,-1.27,"22,400",28,21,2004
Mid Columbia Peak,19-Nov-04,22-Nov-04,22-Nov-04,45,38.25,40.35,-4.08,"16,800",42,23,2004
Mid Columbia Peak,22-Nov-04,23-Nov-04,24-Nov-04,47.5,44.25,46.56,6.22,"26,400",33,19,2004
Mid Columbia Peak,23-Nov-04,26-Nov-04,27-Nov-04,46.25,45.25,45.49,-1.07,"44,000",55,26,2004
Mid Columbia Peak,24-Nov-04,29-Nov-04,29-Nov-04,47.75,43,44.48,-1,"11,200",28,18,2004
Mid Columbia Peak,29-Nov-04,30-Nov-04,30-Nov-04,58,50,53.85,9.37,"14,400",36,22,2004
Mid Columbia Peak,30-Nov-04,1-Dec-04,1-Dec-04,57,54,56.2,2.36,"26,000",65,27,2004
Mid Columbia Peak,1-Dec-04,2-Dec-04,2-Dec-04,58,55,57.25,1.05,"22,800",57,26,2004
Mid Columbia Peak,2-Dec-04,3-Dec-04,4-Dec-04,54.5,51,52.73,-4.52,"28,000",35,24,2004
Mid Columbia Peak,3-Dec-04,6-Dec-04,6-Dec-04,59,53.75,54.53,1.8,"22,400",55,25,2004
Mid Columbia Peak,6-Dec-04,7-Dec-04,7-Dec-04,55,53,54.09,-0.44,"21,200",53,26,2004
Mid Columbia Peak,7-Dec-04,8-Dec-04,8-Dec-04,57.75,50,52.13,-1.96,"18,400",46,24,2004
Mid Columbia Peak,8-Dec-04,9-Dec-04,9-Dec-04,55,51,53.62,1.49,"26,800",67,27,2004
Mid Columbia Peak,9-Dec-04,10-Dec-04,11-Dec-04,54,52.25,52.68,-0.94,"45,600",54,22,2004
Mid Columbia Peak,10-Dec-04,13-Dec-04,13-Dec-04,53,49.25,51.87,-0.81,"21,600",54,27,2004
Mid Columbia Peak,13-Dec-04,14-Dec-04,14-Dec-04,54.5,47,50.87,-1,"30,400",76,28,2004
Mid Columbia Peak,14-Dec-04,15-Dec-04,15-Dec-04,50,47.75,49.14,-1.73,"24,400",61,27,2004
Mid Columbia Peak,15-Dec-04,16-Dec-04,16-Dec-04,46,44.75,45.07,-4.07,"26,000",64,28,2004
Mid Columbia Peak,16-Dec-04,17-Dec-04,18-Dec-04,41,40,40.53,-4.54,"32,800",41,25,2004
Mid Columbia Peak,17-Dec-04,20-Dec-04,20-Dec-04,51,46.5,47.89,7.36,"20,000",50,25,2004
Mid Columbia Peak,20-Dec-04,21-Dec-04,22-Dec-04,51,45,49.67,1.78,"53,600",67,27,2004
Mid Columbia Peak,21-Dec-04,23-Dec-04,24-Dec-04,46,43,45.23,-4.44,"30,400",38,25,2004
Mid Columbia Peak,22-Dec-04,27-Dec-04,27-Dec-04,54,51,53.22,7.99,"32,400",81,29,2004
Mid Columbia Peak,27-Dec-04,28-Dec-04,29-Dec-04,49.5,47.75,48.37,-4.85,"36,000",45,25,2004
Mid Columbia Peak,28-Dec-04,30-Dec-04,31-Dec-04,45.75,44.5,45.16,-3.21,"22,400",28,19,2004
Mid Columbia Peak,30-Dec-04,3-Jan-05,3-Jan-05,49.75,48.5,49.11,3.95,"9,200",23,22,2004
Mid Columbia Peak,3-Jan-05,4-Jan-05,4-Jan-05,53,47,49.6,0.49,"22,400",56,24,2005
Mid Columbia Peak,4-Jan-05,5-Jan-05,5-Jan-05,59.5,54,56.09,6.49,"29,200",73,27,2005
Mid Columbia Peak,5-Jan-05,6-Jan-05,6-Jan-05,62,57.5,60.07,3.98,"28,400",71,26,2005
Mid Columbia Peak,6-Jan-05,7-Jan-05,8-Jan-05,58,50,55.19,-4.88,"32,800",41,20,2005
Mid Columbia Peak,7-Jan-05,10-Jan-05,10-Jan-05,57.5,52.5,56.14,0.95,"20,800",52,22,2005
Mid Columbia Peak,10-Jan-05,11-Jan-05,11-Jan-05,56,51,54.45,-1.69,"19,600",48,22,2005
Mid Columbia Peak,11-Jan-05,12-Jan-05,13-Jan-05,55.75,54,55.25,0.8,"53,600",67,24,2005
Mid Columbia Peak,12-Jan-05,14-Jan-05,15-Jan-05,57,51.75,53.55,-1.7,"68,800",85,24,2005
Mid Columbia Peak,13-Jan-05,17-Jan-05,17-Jan-05,55.75,53.75,54.78,1.23,"17,600",44,24,2005
Mid Columbia Peak,14-Jan-05,18-Jan-05,18-Jan-05,54,51,52.53,-2.25,"17,600",44,26,2005
Mid Columbia Peak,18-Jan-05,19-Jan-05,19-Jan-05,49,43,45.95,-6.58,"18,800",47,26,2005
Mid Columbia Peak,19-Jan-05,20-Jan-05,20-Jan-05,44.5,40,41.6,-4.35,"17,200",43,27,2005
Mid Columbia Peak,20-Jan-05,21-Jan-05,22-Jan-05,44.5,42.5,43.42,1.82,"47,200",56,24,2005
Mid Columbia Peak,21-Jan-05,24-Jan-05,24-Jan-05,45.5,42.5,44.34,0.92,"17,600",44,19,2005
Mid Columbia Peak,24-Jan-05,25-Jan-05,25-Jan-05,45,41.75,42.99,-1.35,"19,600",47,23,2005
Mid Columbia Peak,25-Jan-05,26-Jan-05,26-Jan-05,44.5,43.25,44.15,1.16,"14,800",37,20,2005
Mid Columbia Peak,26-Jan-05,27-Jan-05,27-Jan-05,44.5,43.25,43.85,-0.3,"20,400",51,22,2005
Mid Columbia Peak,27-Jan-05,28-Jan-05,29-Jan-05,45,43.5,44.06,0.21,"31,200",37,23,2005
Mid Columbia Peak,28-Jan-05,31-Jan-05,31-Jan-05,45.75,44.75,45.25,1.19,"13,200",32,20,2005
Mid Columbia Peak,31-Jan-05,1-Feb-05,1-Feb-05,46.5,45,46.08,0.83,"20,800",52,26,2005
Mid Columbia Peak,1-Feb-05,2-Feb-05,2-Feb-05,46,44.5,45.35,-0.73,"12,800",32,26,2005
Mid Columbia Peak,2-Feb-05,3-Feb-05,3-Feb-05,46,45.25,45.51,0.16,"20,800",52,28,2005
Mid Columbia Peak,3-Feb-05,4-Feb-05,5-Feb-05,45,43.35,44.01,-1.5,"57,600",71,27,2005
Mid Columbia Peak,4-Feb-05,7-Feb-05,7-Feb-05,46.25,45.5,46.03,2.02,"20,400",50,24,2005
Mid Columbia Peak,7-Feb-05,8-Feb-05,8-Feb-05,46.25,45.75,46.04,0.01,"13,200",33,20,2005
Mid Columbia Peak,8-Feb-05,9-Feb-05,9-Feb-05,46,45.5,45.72,-0.32,"14,800",37,27,2005
Mid Columbia Peak,9-Feb-05,10-Feb-05,10-Feb-05,49,46.75,47.63,1.91,"18,800",47,28,2005
Mid Columbia Peak,10-Feb-05,11-Feb-05,12-Feb-05,46,45.1,45.64,-1.99,"24,800",31,25,2005
Mid Columbia Peak,11-Feb-05,14-Feb-05,14-Feb-05,47.25,46,46.77,1.13,"14,800",37,22,2005
Mid Columbia Peak,14-Feb-05,15-Feb-05,15-Feb-05,47,46,46.6,-0.17,"11,200",28,20,2005
Mid Columbia Peak,15-Feb-05,16-Feb-05,17-Feb-05,48,47.25,47.78,1.18,"26,400",33,25,2005
Mid Columbia Peak,16-Feb-05,18-Feb-05,19-Feb-05,48.75,47.5,47.99,0.21,"36,800",45,24,2005
Mid Columbia Peak,17-Feb-05,21-Feb-05,21-Feb-05,50.25,49,49.81,1.82,"12,400",31,23,2005
Mid Columbia Peak,18-Feb-05,22-Feb-05,22-Feb-05,49,48.25,48.7,-1.11,"11,600",26,22,2005
Mid Columbia Peak,22-Feb-05,23-Feb-05,23-Feb-05,48,47,47.5,-1.2,"9,600",24,20,2005
Mid Columbia Peak,23-Feb-05,24-Feb-05,24-Feb-05,49.5,48.25,48.54,1.04,"15,600",39,23,2005
Mid Columbia Peak,24-Feb-05,25-Feb-05,26-Feb-05,50.25,49.65,49.89,1.35,"45,600",54,25,2005
Mid Columbia Peak,25-Feb-05,28-Feb-05,28-Feb-05,49.25,48.25,48.85,-1.04,"9,600",23,20,2005
Mid Columbia Peak,28-Feb-05,1-Mar-05,1-Mar-05,51,49.75,50.73,1.88,"24,000",60,29,2005
Mid Columbia Peak,1-Mar-05,2-Mar-05,2-Mar-05,51.5,50.25,50.75,0.02,"33,200",80,26,2005
Mid Columbia Peak,2-Mar-05,3-Mar-05,3-Mar-05,49,47.85,48.53,-2.22,"23,200",56,26,2005
Mid Columbia Peak,3-Mar-05,4-Mar-05,5-Mar-05,49,45.5,46.42,-2.11,"51,200",61,29,2005
Mid Columbia Peak,4-Mar-05,7-Mar-05,7-Mar-05,49,47,48.19,1.77,"20,800",52,27,2005
Mid Columbia Peak,7-Mar-05,8-Mar-05,8-Mar-05,49,47.5,48.15,-0.04,"24,400",61,25,2005
Mid Columbia Peak,8-Mar-05,9-Mar-05,9-Mar-05,48.75,48,48.39,0.24,"25,200",63,29,2005
Mid Columbia Peak,9-Mar-05,10-Mar-05,10-Mar-05,49.5,49,49.18,0.79,"31,200",78,31,2005
Mid Columbia Peak,10-Mar-05,11-Mar-05,12-Mar-05,49.25,48.25,48.63,-0.55,"56,000",65,27,2005
Mid Columbia Peak,11-Mar-05,14-Mar-05,14-Mar-05,51,49.5,50.12,1.49,"24,400",61,26,2005
Mid Columbia Peak,14-Mar-05,15-Mar-05,15-Mar-05,51.5,49,50.31,0.19,"28,000",69,25,2005
Mid Columbia Peak,15-Mar-05,16-Mar-05,16-Mar-05,52.75,52.25,52.55,2.24,"28,000",65,27,2005
Mid Columbia Peak,16-Mar-05,17-Mar-05,17-Mar-05,53.5,52.25,52.69,0.14,"26,400",60,26,2005
Mid Columbia Peak,17-Mar-05,18-Mar-05,19-Mar-05,55.25,52.75,54.34,1.65,"44,800",54,26,2005
Mid Columbia Peak,18-Mar-05,21-Mar-05,21-Mar-05,54.25,53.5,53.97,-0.37,"20,400",50,24,2005
Mid Columbia Peak,21-Mar-05,22-Mar-05,22-Mar-05,54.5,52,54.04,0.07,"22,800",55,19,2005
Mid Columbia Peak,22-Mar-05,23-Mar-05,24-Mar-05,55.5,52.75,53.33,-0.71,"52,000",61,24,2005
Mid Columbia Peak,23-Mar-05,25-Mar-05,26-Mar-05,55.5,52,54.31,0.98,"60,800",73,24,2005
Mid Columbia Peak,24-Mar-05,28-Mar-05,28-Mar-05,58,54.5,57.23,2.92,"36,800",91,29,2005
Mid Columbia Peak,28-Mar-05,29-Mar-05,29-Mar-05,56.5,54,55.19,-2.04,"27,200",67,25,2005
Mid Columbia Peak,29-Mar-05,30-Mar-05,30-Mar-05,54.75,51.5,53.78,-1.41,"36,400",90,27,2005
Mid Columbia Peak,30-Mar-05,31-Mar-05,31-Mar-05,52,49,49.83,-3.95,"33,200",78,26,2005
Mid Columbia Peak,31-Mar-05,1-Apr-05,2-Apr-05,52,49,49.94,0.11,"65,600",80,28,2005
Mid Columbia Peak,1-Apr-05,4-Apr-05,4-Apr-05,54.5,53.25,53.99,4.05,"35,200",85,30,2005
Mid Columbia Peak,4-Apr-05,5-Apr-05,5-Apr-05,56.5,54,55.31,1.32,"34,800",85,30,2005
Mid Columbia Peak,5-Apr-05,6-Apr-05,6-Apr-05,57,53.75,54.75,-0.56,"34,000",79,25,2005
Mid Columbia Peak,6-Apr-05,7-Apr-05,7-Apr-05,57,55.25,56.65,1.9,"31,200",75,21,2005
Mid Columbia Peak,7-Apr-05,8-Apr-05,9-Apr-05,57,54.5,55.31,-1.34,"76,000",95,28,2005
Mid Columbia Peak,8-Apr-05,11-Apr-05,11-Apr-05,55.75,54.25,55.22,-0.09,"37,200",88,27,2005
Mid Columbia Peak,11-Apr-05,12-Apr-05,12-Apr-05,56.5,54,55.2,-0.02,"35,600",84,25,2005
Mid Columbia Peak,12-Apr-05,13-Apr-05,13-Apr-05,56.75,55.75,56.47,1.27,"40,400",100,28,2005
Mid Columbia Peak,13-Apr-05,14-Apr-05,14-Apr-05,57.5,55,55.29,-1.18,"33,600",84,26,2005
Mid Columbia Peak,14-Apr-05,15-Apr-05,16-Apr-05,56.25,54.85,55.36,0.07,"75,200",91,28,2005
Mid Columbia Peak,15-Apr-05,18-Apr-05,18-Apr-05,58,55.75,57.64,2.28,"26,800",60,25,2005
Mid Columbia Peak,18-Apr-05,19-Apr-05,19-Apr-05,56,54.75,55.23,-2.41,"34,400",82,26,2005
Mid Columbia Peak,19-Apr-05,20-Apr-05,20-Apr-05,55.5,54.75,55.03,-0.2,"23,600",56,27,2005
Mid Columbia Peak,20-Apr-05,21-Apr-05,21-Apr-05,55.5,54.25,54.72,-0.31,"29,200",69,30,2005
Mid Columbia Peak,21-Apr-05,22-Apr-05,23-Apr-05,54.5,53.5,53.83,-0.89,"60,000",72,30,2005
Mid Columbia Peak,22-Apr-05,25-Apr-05,25-Apr-05,55.25,53,54.45,0.62,"34,000",81,26,2005
Mid Columbia Peak,25-Apr-05,26-Apr-05,28-Apr-05,54,48,51.94,-2.51,"106,800",84,29,2005
Mid Columbia Peak,28-Apr-05,29-Apr-05,30-Apr-05,45.5,43.5,44.18,-7.76,"52,000",65,29,2005
Mid Columbia Peak,29-Apr-05,2-May-05,2-May-05,50,46,46.91,2.73,"23,600",59,31,2005
Mid Columbia Peak,2-May-05,3-May-05,3-May-05,46,43.75,44.46,-2.45,"26,800",65,29,2005
Mid Columbia Peak,3-May-05,4-May-05,4-May-05,50,46,47.98,3.52,"24,400",60,25,2005
Mid Columbia Peak,4-May-05,5-May-05,5-May-05,49.5,47,48.48,0.5,"22,000",55,28,2005
Mid Columbia Peak,5-May-05,6-May-05,7-May-05,47,44.25,45.93,-2.55,"61,600",74,25,2005
Mid Columbia Peak,6-May-05,9-May-05,9-May-05,49.5,47.25,47.64,1.71,"36,400",91,26,2005
Mid Columbia Peak,9-May-05,10-May-05,10-May-05,48,46,47.22,-0.42,"48,000",109,31,2005
Mid Columbia Peak,10-May-05,11-May-05,11-May-05,48.75,45,47.39,0.17,"38,000",94,29,2005
Mid Columbia Peak,11-May-05,12-May-05,12-May-05,45.5,42,43.82,-3.57,"27,200",62,27,2005
Mid Columbia Peak,12-May-05,13-May-05,14-May-05,36.25,29,31.34,-12.48,"60,800",71,26,2005
Mid Columbia Peak,13-May-05,16-May-05,16-May-05,41.5,34.25,36.81,5.47,"36,800",91,27,2005
Mid Columbia Peak,16-May-05,17-May-05,17-May-05,43.25,39.75,42.38,5.57,"32,400",81,28,2005
Mid Columbia Peak,17-May-05,18-May-05,18-May-05,39.25,32,36.1,-6.28,"24,000",59,27,2005
Mid Columbia Peak,18-May-05,19-May-05,19-May-05,29,10.5,15.57,-20.53,"30,400",75,30,2005
Mid Columbia Peak,19-May-05,20-May-05,21-May-05,32,12,18.8,3.23,"95,200",117,32,2005
Mid Columbia Peak,20-May-05,23-May-05,23-May-05,43,25,38.63,19.83,"33,200",83,30,2005
Mid Columbia Peak,23-May-05,24-May-05,24-May-05,34,17,28.97,-9.66,"22,800",57,25,2005
Mid Columbia Peak,24-May-05,25-May-05,26-May-05,30,21.5,26.28,-2.69,"44,800",56,30,2005
Mid Columbia Peak,25-May-05,27-May-05,28-May-05,35,18,24.61,-1.67,"62,400",78,34,2005
Mid Columbia Peak,27-May-05,31-May-05,31-May-05,35.5,30,33.47,8.86,"26,000",63,25,2005
Mid Columbia Peak,31-May-05,1-Jun-05,1-Jun-05,41,30,35.24,1.77,"50,000",125,31,2005
Mid Columbia Peak,1-Jun-05,2-Jun-05,2-Jun-05,39,36.75,37.93,2.69,"38,000",89,31,2005
Mid Columbia Peak,2-Jun-05,3-Jun-05,4-Jun-05,38.75,34,37.28,-0.65,"50,400",61,25,2005
Mid Columbia Peak,3-Jun-05,6-Jun-05,6-Jun-05,38.5,32.5,34.61,-2.67,"34,400",83,26,2005
Mid Columbia Peak,6-Jun-05,7-Jun-05,7-Jun-05,36.75,28,32.27,-2.34,"26,000",65,28,2005
Mid Columbia Peak,7-Jun-05,8-Jun-05,8-Jun-05,39,32,34.24,1.97,"34,000",82,29,2005
Mid Columbia Peak,8-Jun-05,9-Jun-05,9-Jun-05,36.5,31,33.58,-0.66,"29,600",74,34,2005
Mid Columbia Peak,9-Jun-05,10-Jun-05,11-Jun-05,36,31,33.37,-0.21,"73,600",91,30,2005
Mid Columbia Peak,10-Jun-05,13-Jun-05,13-Jun-05,40,36.75,38.69,5.32,"44,000",106,31,2005
Mid Columbia Peak,13-Jun-05,14-Jun-05,14-Jun-05,41,35,37.84,-0.85,"34,400",86,27,2005
Mid Columbia Peak,14-Jun-05,15-Jun-05,15-Jun-05,42.5,37.75,38.8,0.96,"37,200",91,30,2005
Mid Columbia Peak,15-Jun-05,16-Jun-05,16-Jun-05,41.75,39.5,41.02,2.22,"30,400",76,27,2005
Mid Columbia Peak,16-Jun-05,17-Jun-05,18-Jun-05,45.5,40.5,42.44,1.42,"66,400",82,27,2005
Mid Columbia Peak,17-Jun-05,20-Jun-05,20-Jun-05,50,45.5,46.46,4.02,"42,400",103,30,2005
Mid Columbia Peak,20-Jun-05,21-Jun-05,21-Jun-05,52.5,50,51.83,5.37,"40,400",101,29,2005
Mid Columbia Peak,21-Jun-05,22-Jun-05,22-Jun-05,55,50.5,51.52,-0.31,"32,800",81,29,2005
Mid Columbia Peak,22-Jun-05,23-Jun-05,23-Jun-05,51.25,49.75,50.59,-0.93,"40,800",97,30,2005
Mid Columbia Peak,23-Jun-05,24-Jun-05,25-Jun-05,50.25,47,49.29,-1.3,"103,200",119,30,2005
Mid Columbia Peak,24-Jun-05,27-Jun-05,27-Jun-05,49.75,47.5,49.26,-0.03,"23,600",52,21,2005
